,qmof_id,pld,density,volume,ddec_charge_i,atom_i,U
80511,qmof-1f58054,6.52412,0.9001982212937363,3214.4552244709853,0.579589,C,4.1355
80593,qmof-1f58054,6.52412,0.9001982212937363,3214.4552244709853,-0.18394,C,4.1438
80675,qmof-1f58054,6.52412,0.9001982212937363,3214.4552244709853,0.596967,C,3.4543
80757,qmof-1f58054,6.52412,0.9001982212937363,3214.4552244709853,-0.049314,C,4.12
80839,qmof-1f58054,6.52412,0.9001982212937363,3214.4552244709853,0.087132,C,3.4988
80921,qmof-1f58054,6.52412,0.9001982212937363,3214.4552244709853,0.5949,C,3.4026
81003,qmof-1f58054,6.52412,0.9001982212937363,3214.4552244709853,0.113751,C,4.1284
81085,qmof-1f58054,6.52412,0.9001982212937363,3214.4552244709853,0.200595,C,3.8289
81167,qmof-1f58054,6.52412,0.9001982212937363,3214.4552244709853,0.037216,C,3.7416
81249,qmof-1f58054,6.52412,0.9001982212937363,3214.4552244709853,-0.089867,C,3.9154
81331,qmof-1f58054,6.52412,0.9001982212937363,3214.4552244709853,-0.074348,C,3.4828
81413,qmof-1f58054,6.52412,0.9001982212937363,3214.4552244709853,-0.132173,C,4.0785
81495,qmof-1f58054,6.52412,0.9001982212937363,3214.4552244709853,-0.118375,C,3.4792
81577,qmof-1f58054,6.52412,0.9001982212937363,3214.4552244709853,-0.087397,C,3.5455
81659,qmof-1f58054,6.52412,0.9001982212937363,3214.4552244709853,-0.13478,C,3.5214
81741,qmof-1f58054,6.52412,0.9001982212937363,3214.4552244709853,0.0361,C,3.608
81823,qmof-1f58054,6.52412,0.9001982212937363,3214.4552244709853,-0.123403,C,3.4658
81905,qmof-1f58054,6.52412,0.9001982212937363,3214.4552244709853,-0.124456,C,3.6641
81987,qmof-1f58054,6.52412,0.9001982212937363,3214.4552244709853,0.00378,C,3.6115
82069,qmof-1f58054,6.52412,0.9001982212937363,3214.4552244709853,0.189158,C,3.9689
82151,qmof-1f58054,6.52412,0.9001982212937363,3214.4552244709853,-0.101294,C,3.8876
82233,qmof-1f58054,6.52412,0.9001982212937363,3214.4552244709853,-0.061294,C,3.6158
82315,qmof-1f58054,6.52412,0.9001982212937363,3214.4552244709853,-0.16073,C,3.7584
82397,qmof-1f58054,6.52412,0.9001982212937363,3214.4552244709853,0.104361,C,3.621
82479,qmof-1f58054,6.52412,0.9001982212937363,3214.4552244709853,0.09826,C,3.3458
82561,qmof-1f58054,6.52412,0.9001982212937363,3214.4552244709853,-0.166048,C,3.3952
82643,qmof-1f58054,6.52412,0.9001982212937363,3214.4552244709853,-0.174575,C,3.5208
82725,qmof-1f58054,6.52412,0.9001982212937363,3214.4552244709853,0.097812,C,3.4141
82807,qmof-1f58054,6.52412,0.9001982212937363,3214.4552244709853,-0.151656,C,3.8284
82889,qmof-1f58054,6.52412,0.9001982212937363,3214.4552244709853,-0.021646,C,3.507
82971,qmof-1f58054,6.52412,0.9001982212937363,3214.4552244709853,0.105816,C,4.1002
83053,qmof-1f58054,6.52412,0.9001982212937363,3214.4552244709853,-0.090616,C,3.3942
83135,qmof-1f58054,6.52412,0.9001982212937363,3214.4552244709853,-0.027929,C,3.9051
83217,qmof-1f58054,6.52412,0.9001982212937363,3214.4552244709853,-0.171503,C,3.927
83299,qmof-1f58054,6.52412,0.9001982212937363,3214.4552244709853,0.113851,C,3.4745
83381,qmof-1f58054,6.52412,0.9001982212937363,3214.4552244709853,0.590978,C,3.4145
83463,qmof-1f58054,6.52412,0.9001982212937363,3214.4552244709853,0.579235,C,4.1355
83545,qmof-1f58054,6.52412,0.9001982212937363,3214.4552244709853,-0.183813,C,4.1438
83627,qmof-1f58054,6.52412,0.9001982212937363,3214.4552244709853,0.597136,C,3.4544
83709,qmof-1f58054,6.52412,0.9001982212937363,3214.4552244709853,-0.049482,C,4.1201
83791,qmof-1f58054,6.52412,0.9001982212937363,3214.4552244709853,0.087121,C,3.4988
83873,qmof-1f58054,6.52412,0.9001982212937363,3214.4552244709853,0.594894,C,3.4026
83955,qmof-1f58054,6.52412,0.9001982212937363,3214.4552244709853,0.113802,C,4.1284
84037,qmof-1f58054,6.52412,0.9001982212937363,3214.4552244709853,0.200352,C,3.8288
84119,qmof-1f58054,6.52412,0.9001982212937363,3214.4552244709853,0.037169,C,3.7416
84201,qmof-1f58054,6.52412,0.9001982212937363,3214.4552244709853,-0.089634,C,3.9155
84283,qmof-1f58054,6.52412,0.9001982212937363,3214.4552244709853,-0.074392,C,3.4828
84365,qmof-1f58054,6.52412,0.9001982212937363,3214.4552244709853,-0.132107,C,4.0786
84447,qmof-1f58054,6.52412,0.9001982212937363,3214.4552244709853,-0.118337,C,3.4792
84529,qmof-1f58054,6.52412,0.9001982212937363,3214.4552244709853,-0.087313,C,3.5455
84611,qmof-1f58054,6.52412,0.9001982212937363,3214.4552244709853,-0.134883,C,3.5214
84693,qmof-1f58054,6.52412,0.9001982212937363,3214.4552244709853,0.036014,C,3.608
84775,qmof-1f58054,6.52412,0.9001982212937363,3214.4552244709853,-0.123435,C,3.4657
84857,qmof-1f58054,6.52412,0.9001982212937363,3214.4552244709853,-0.124303,C,3.6642
84939,qmof-1f58054,6.52412,0.9001982212937363,3214.4552244709853,0.003732,C,3.6115
85021,qmof-1f58054,6.52412,0.9001982212937363,3214.4552244709853,0.189246,C,3.9689
85103,qmof-1f58054,6.52412,0.9001982212937363,3214.4552244709853,-0.101343,C,3.8876
85185,qmof-1f58054,6.52412,0.9001982212937363,3214.4552244709853,-0.0609,C,3.6158
85267,qmof-1f58054,6.52412,0.9001982212937363,3214.4552244709853,-0.160858,C,3.7585
85349,qmof-1f58054,6.52412,0.9001982212937363,3214.4552244709853,0.104141,C,3.6211
85431,qmof-1f58054,6.52412,0.9001982212937363,3214.4552244709853,0.098141,C,3.3458
85513,qmof-1f58054,6.52412,0.9001982212937363,3214.4552244709853,-0.165992,C,3.3952
85595,qmof-1f58054,6.52412,0.9001982212937363,3214.4552244709853,-0.174579,C,3.5208
85677,qmof-1f58054,6.52412,0.9001982212937363,3214.4552244709853,-0.205854,C,3.4141
85759,qmof-1f58054,6.52412,0.9001982212937363,3214.4552244709853,-0.193699,N,5.482
85841,qmof-1f58054,6.52412,0.9001982212937363,3214.4552244709853,-0.300612,N,5.4462
86087,qmof-1f58054,6.52412,0.9001982212937363,3214.4552244709853,-0.193339,N,5.482
86169,qmof-1f58054,6.52412,0.9001982212937363,3214.4552244709853,-0.300531,N,5.4462
86415,qmof-201af6e,12.31878,0.721481948016194,7774.130658964652,2.121075,Hf,2.7595
86453,qmof-201af6e,12.31878,0.721481948016194,7774.130658964652,2.174117,Hf,2.7521
86491,qmof-201af6e,12.31878,0.721481948016194,7774.130658964652,2.141374,Hf,2.6804
86529,qmof-201af6e,12.31878,0.721481948016194,7774.130658964652,2.16247,Hf,2.6673
86567,qmof-201af6e,12.31878,0.721481948016194,7774.130658964652,2.138322,Hf,2.6366
86605,qmof-201af6e,12.31878,0.721481948016194,7774.130658964652,-0.769523,Hf,2.6057
86643,qmof-201af6e,12.31878,0.721481948016194,7774.130658964652,-0.587595,O,7.3315
86681,qmof-201af6e,12.31878,0.721481948016194,7774.130658964652,-0.618662,O,7.8983
86719,qmof-201af6e,12.31878,0.721481948016194,7774.130658964652,-0.616712,O,8.0817
86757,qmof-201af6e,12.31878,0.721481948016194,7774.130658964652,-0.547503,O,8.0891
86795,qmof-201af6e,12.31878,0.721481948016194,7774.130658964652,-0.569401,O,7.9623
86833,qmof-201af6e,12.31878,0.721481948016194,7774.130658964652,-0.555194,O,7.9989
86871,qmof-201af6e,12.31878,0.721481948016194,7774.130658964652,-1.053782,O,7.9282
86909,qmof-201af6e,12.31878,0.721481948016194,7774.130658964652,-0.980039,O,7.7074
86947,qmof-201af6e,12.31878,0.721481948016194,7774.130658964652,-0.963695,O,7.3655
86985,qmof-201af6e,12.31878,0.721481948016194,7774.130658964652,-1.046881,O,7.3781
87023,qmof-201af6e,12.31878,0.721481948016194,7774.130658964652,-0.903454,O,7.6814
87061,qmof-201af6e,12.31878,0.721481948016194,7774.130658964652,-0.770972,O,7.7124
87137,qmof-201af6e,12.31878,0.721481948016194,7774.130658964652,-0.970901,O,7.7018
87175,qmof-201af6e,12.31878,0.721481948016194,7774.130658964652,-1.076126,O,7.3648
87213,qmof-201af6e,12.31878,0.721481948016194,7774.130658964652,-0.96599,O,7.6941
87251,qmof-201af6e,12.31878,0.721481948016194,7774.130658964652,-0.908584,O,7.3347
87289,qmof-201af6e,12.31878,0.721481948016194,7774.130658964652,-0.587681,O,7.6686
87327,qmof-201af6e,12.31878,0.721481948016194,7774.130658964652,-0.599107,O,8.0872
87365,qmof-201af6e,12.31878,0.721481948016194,7774.130658964652,-0.91152,O,8.0591
87403,qmof-201af6e,12.31878,0.721481948016194,7774.130658964652,-0.567539,O,7.8501
87441,qmof-201af6e,12.31878,0.721481948016194,7774.130658964652,-0.910027,O,7.9233
87479,qmof-201af6e,12.31878,0.721481948016194,7774.130658964652,-0.809272,O,7.9453
87517,qmof-201af6e,12.31878,0.721481948016194,7774.130658964652,-0.79099,O,7.2896
87593,qmof-201af6e,12.31878,0.721481948016194,7774.130658964652,-0.774258,O,8.0667
87669,qmof-201af6e,12.31878,0.721481948016194,7774.130658964652,-0.586212,O,7.2434
87707,qmof-201af6e,12.31878,0.721481948016194,7774.130658964652,-0.56453,O,7.9203
87745,qmof-201af6e,12.31878,0.721481948016194,7774.130658964652,-0.890169,O,7.9445
87783,qmof-201af6e,12.31878,0.721481948016194,7774.130658964652,-0.941501,O,7.667
87821,qmof-201af6e,12.31878,0.721481948016194,7774.130658964652,0.419844,O,8.022
89303,qmof-20874c7,8.74715,0.6152631429084177,7227.962579162955,2.380553,Zr,3.2414
89341,qmof-20874c7,8.74715,0.6152631429084177,7227.962579162955,2.380528,Zr,3.2414
89378,qmof-20874c7,8.74715,0.6152631429084177,7227.962579162955,2.380419,Zr,3.2413
89416,qmof-20874c7,8.74715,0.6152631429084177,7227.962579162955,2.38035,Zr,3.2414
89454,qmof-20874c7,8.74715,0.6152631429084177,7227.962579162955,2.380364,Zr,3.2414
89492,qmof-20874c7,8.74715,0.6152631429084177,7227.962579162955,-0.611613,Zr,3.2414
89530,qmof-20874c7,8.74715,0.6152631429084177,7227.962579162955,-0.611411,O,8.1432
89568,qmof-20874c7,8.74715,0.6152631429084177,7227.962579162955,-0.611405,O,8.1433
89606,qmof-20874c7,8.74715,0.6152631429084177,7227.962579162955,-0.611697,O,8.1432
89644,qmof-20874c7,8.74715,0.6152631429084177,7227.962579162955,-0.611579,O,8.1431
89682,qmof-20874c7,8.74715,0.6152631429084177,7227.962579162955,-0.611652,O,8.1431
89720,qmof-20874c7,8.74715,0.6152631429084177,7227.962579162955,-0.611569,O,8.1433
89758,qmof-20874c7,8.74715,0.6152631429084177,7227.962579162955,-0.611568,O,8.1431
89796,qmof-20874c7,8.74715,0.6152631429084177,7227.962579162955,-0.611622,O,8.1429
89834,qmof-20874c7,8.74715,0.6152631429084177,7227.962579162955,-0.611551,O,8.1432
89872,qmof-20874c7,8.74715,0.6152631429084177,7227.962579162955,-0.611528,O,8.1431
89910,qmof-20874c7,8.74715,0.6152631429084177,7227.962579162955,-0.611464,O,8.1432
89948,qmof-20874c7,8.74715,0.6152631429084177,7227.962579162955,-0.62565,O,8.1432
89986,qmof-20874c7,8.74715,0.6152631429084177,7227.962579162955,-0.625657,O,8.0066
90024,qmof-20874c7,8.74715,0.6152631429084177,7227.962579162955,-0.625582,O,8.0067
90062,qmof-20874c7,8.74715,0.6152631429084177,7227.962579162955,-0.625631,O,8.0066
90100,qmof-20874c7,8.74715,0.6152631429084177,7227.962579162955,-0.625621,O,8.0067
90138,qmof-20874c7,8.74715,0.6152631429084177,7227.962579162955,-0.625832,O,8.0067
90176,qmof-20874c7,8.74715,0.6152631429084177,7227.962579162955,-0.62543,O,8.0067
90214,qmof-20874c7,8.74715,0.6152631429084177,7227.962579162955,-0.625823,O,8.0067
90252,qmof-20874c7,8.74715,0.6152631429084177,7227.962579162955,-0.625767,O,8.0064
90290,qmof-20874c7,8.74715,0.6152631429084177,7227.962579162955,-0.625868,O,8.0067
90328,qmof-20874c7,8.74715,0.6152631429084177,7227.962579162955,-0.625471,O,8.0065
90366,qmof-20874c7,8.74715,0.6152631429084177,7227.962579162955,-0.625451,O,8.0064
90404,qmof-20874c7,8.74715,0.6152631429084177,7227.962579162955,-1.066213,O,8.0064
90442,qmof-20874c7,8.74715,0.6152631429084177,7227.962579162955,-1.066445,O,7.7302
90480,qmof-20874c7,8.74715,0.6152631429084177,7227.962579162955,-1.066408,O,7.7303
90518,qmof-20874c7,8.74715,0.6152631429084177,7227.962579162955,-1.066269,O,7.7302
90556,qmof-20874c7,8.74715,0.6152631429084177,7227.962579162955,-1.148162,O,7.7301
90594,qmof-20874c7,8.74715,0.6152631429084177,7227.962579162955,-1.148006,O,8.294
90632,qmof-20874c7,8.74715,0.6152631429084177,7227.962579162955,-1.148253,O,8.2941
90670,qmof-20874c7,8.74715,0.6152631429084177,7227.962579162955,-1.148092,O,8.2941
90708,qmof-20874c7,8.74715,0.6152631429084177,7227.962579162955,0.423466,O,8.2941
90746,qmof-2239292,4.9031,1.1862462219725425,3209.2616440331512,2.375546,Zr,3.2448
90788,qmof-2239292,4.9031,1.1862462219725425,3209.2616440331512,2.378795,Zr,3.2462
90830,qmof-2239292,4.9031,1.1862462219725425,3209.2616440331512,2.379395,Zr,3.2569
90872,qmof-2239292,4.9031,1.1862462219725425,3209.2616440331512,2.380168,Zr,3.255
90914,qmof-2239292,4.9031,1.1862462219725425,3209.2616440331512,2.380278,Zr,3.2596
90956,qmof-2239292,4.9031,1.1862462219725425,3209.2616440331512,-0.612529,Zr,3.2581
90998,qmof-2239292,4.9031,1.1862462219725425,3209.2616440331512,-0.612887,O,8.1201
91040,qmof-2239292,4.9031,1.1862462219725425,3209.2616440331512,-0.615199,O,8.1207
91082,qmof-2239292,4.9031,1.1862462219725425,3209.2616440331512,-0.615869,O,8.1288
91124,qmof-2239292,4.9031,1.1862462219725425,3209.2616440331512,-0.606899,O,8.1133
91166,qmof-2239292,4.9031,1.1862462219725425,3209.2616440331512,-0.609617,O,8.1678
91208,qmof-2239292,4.9031,1.1862462219725425,3209.2616440331512,-0.607084,O,8.0912
91250,qmof-2239292,4.9031,1.1862462219725425,3209.2616440331512,-0.61062,O,8.1679
91292,qmof-2239292,4.9031,1.1862462219725425,3209.2616440331512,-0.611765,O,8.1305
91334,qmof-2239292,4.9031,1.1862462219725425,3209.2616440331512,-0.60964,O,8.1292
91376,qmof-2239292,4.9031,1.1862462219725425,3209.2616440331512,-0.609067,O,8.1291
91418,qmof-2239292,4.9031,1.1862462219725425,3209.2616440331512,-0.612115,O,8.1298
91460,qmof-2239292,4.9031,1.1862462219725425,3209.2616440331512,-0.616095,O,8.1305
91502,qmof-2239292,4.9031,1.1862462219725425,3209.2616440331512,-0.616097,O,8.0474
91544,qmof-2239292,4.9031,1.1862462219725425,3209.2616440331512,-0.615261,O,8.0453
91586,qmof-2239292,4.9031,1.1862462219725425,3209.2616440331512,-0.614101,O,8.0372
91628,qmof-2239292,4.9031,1.1862462219725425,3209.2616440331512,-0.611528,O,8.0388
91670,qmof-2239292,4.9031,1.1862462219725425,3209.2616440331512,-0.614606,O,8.1638
91712,qmof-2239292,4.9031,1.1862462219725425,3209.2616440331512,-0.61196,O,8.0205
91754,qmof-2239292,4.9031,1.1862462219725425,3209.2616440331512,-0.615535,O,8.1696
91796,qmof-2239292,4.9031,1.1862462219725425,3209.2616440331512,-0.609954,O,8.0206
91838,qmof-2239292,4.9031,1.1862462219725425,3209.2616440331512,-0.610345,O,8.04
91880,qmof-2239292,4.9031,1.1862462219725425,3209.2616440331512,-0.610808,O,8.0433
91922,qmof-2239292,4.9031,1.1862462219725425,3209.2616440331512,-0.609622,O,8.0432
91964,qmof-2239292,4.9031,1.1862462219725425,3209.2616440331512,-1.070466,O,8.0405
92006,qmof-2239292,4.9031,1.1862462219725425,3209.2616440331512,-1.071433,O,7.7059
92048,qmof-2239292,4.9031,1.1862462219725425,3209.2616440331512,-1.071907,O,7.7064
92090,qmof-2239292,4.9031,1.1862462219725425,3209.2616440331512,-1.07159,O,7.7382
92132,qmof-2239292,4.9031,1.1862462219725425,3209.2616440331512,-1.150295,O,7.7087
92174,qmof-2239292,4.9031,1.1862462219725425,3209.2616440331512,-1.150692,O,8.2543
92216,qmof-2239292,4.9031,1.1862462219725425,3209.2616440331512,-1.1527,O,8.2557
92258,qmof-2239292,4.9031,1.1862462219725425,3209.2616440331512,-1.152268,O,8.2621
92300,qmof-2239292,4.9031,1.1862462219725425,3209.2616440331512,-0.47103,O,8.2592
92384,qmof-2239292,4.9031,1.1862462219725425,3209.2616440331512,-0.470414,O,8.3039
92468,qmof-2239292,4.9031,1.1862462219725425,3209.2616440331512,0.423787,O,8.3045
92510,qmof-235f291,7.99766,0.8708013722848938,1017.9543044266646,0.289471,Ni,10.4587
92530,qmof-235f291,7.99766,0.8708013722848938,1017.9543044266646,-0.097987,Ni,10.4579
92550,qmof-235f291,7.99766,0.8708013722848938,1017.9543044266646,-0.099462,N,5.8164
92570,qmof-235f291,7.99766,0.8708013722848938,1017.9543044266646,-0.098246,N,5.8223
92590,qmof-235f291,7.99766,0.8708013722848938,1017.9543044266646,-0.09768,N,5.8225
92610,qmof-235f291,7.99766,0.8708013722848938,1017.9543044266646,-0.097943,N,5.8162
92630,qmof-235f291,7.99766,0.8708013722848938,1017.9543044266646,-0.09929,N,5.8165
92650,qmof-235f291,7.99766,0.8708013722848938,1017.9543044266646,-0.098366,N,5.8162
92670,qmof-235f291,7.99766,0.8708013722848938,1017.9543044266646,-0.097724,N,5.8161
92690,qmof-235f291,7.99766,0.8708013722848938,1017.9543044266646,0.092398,N,5.8166
92710,qmof-238182d,3.39189,1.3411876030597194,2273.6811252313514,2.367729,Zr,3.2343
92748,qmof-238182d,3.39189,1.3411876030597194,2273.6811252313514,2.373488,Zr,3.233
92786,qmof-238182d,3.39189,1.3411876030597194,2273.6811252313514,2.373143,Zr,3.2419
92824,qmof-238182d,3.39189,1.3411876030597194,2273.6811252313514,2.367443,Zr,3.2432
92862,qmof-238182d,3.39189,1.3411876030597194,2273.6811252313514,2.367484,Zr,3.2302
92900,qmof-238182d,3.39189,1.3411876030597194,2273.6811252313514,-0.610016,Zr,3.2313
92938,qmof-238182d,3.39189,1.3411876030597194,2273.6811252313514,-0.609803,O,8.1236
92976,qmof-238182d,3.39189,1.3411876030597194,2273.6811252313514,-0.610394,O,8.1206
93014,qmof-238182d,3.39189,1.3411876030597194,2273.6811252313514,-0.608526,O,8.1201
93052,qmof-238182d,3.39189,1.3411876030597194,2273.6811252313514,-0.628955,O,8.1225
93090,qmof-238182d,3.39189,1.3411876030597194,2273.6811252313514,-0.611231,O,8.2331
93128,qmof-238182d,3.39189,1.3411876030597194,2273.6811252313514,-0.624745,O,8.1247
93166,qmof-238182d,3.39189,1.3411876030597194,2273.6811252313514,-0.610554,O,8.2363
93204,qmof-238182d,3.39189,1.3411876030597194,2273.6811252313514,-0.610542,O,8.1204
93242,qmof-238182d,3.39189,1.3411876030597194,2273.6811252313514,-0.610848,O,8.1166
93280,qmof-238182d,3.39189,1.3411876030597194,2273.6811252313514,-0.611107,O,8.1186
93318,qmof-238182d,3.39189,1.3411876030597194,2273.6811252313514,-0.610474,O,8.1168
93356,qmof-238182d,3.39189,1.3411876030597194,2273.6811252313514,-0.621516,O,8.1162
93394,qmof-238182d,3.39189,1.3411876030597194,2273.6811252313514,-0.619895,O,8.1588
93432,qmof-238182d,3.39189,1.3411876030597194,2273.6811252313514,-0.62247,O,8.1641
93470,qmof-238182d,3.39189,1.3411876030597194,2273.6811252313514,-0.623236,O,8.1664
93508,qmof-238182d,3.39189,1.3411876030597194,2273.6811252313514,-0.619971,O,8.1664
93546,qmof-238182d,3.39189,1.3411876030597194,2273.6811252313514,-0.62253,O,8.2704
93584,qmof-238182d,3.39189,1.3411876030597194,2273.6811252313514,-0.624927,O,8.1614
93622,qmof-238182d,3.39189,1.3411876030597194,2273.6811252313514,-0.623035,O,8.2642
93660,qmof-238182d,3.39189,1.3411876030597194,2273.6811252313514,-0.622073,O,8.165
93698,qmof-238182d,3.39189,1.3411876030597194,2273.6811252313514,-0.622709,O,8.1648
93736,qmof-238182d,3.39189,1.3411876030597194,2273.6811252313514,-0.620694,O,8.1633
93774,qmof-238182d,3.39189,1.3411876030597194,2273.6811252313514,-0.621616,O,8.1601
93812,qmof-238182d,3.39189,1.3411876030597194,2273.6811252313514,-1.07306,O,8.1633
93850,qmof-238182d,3.39189,1.3411876030597194,2273.6811252313514,-1.070689,O,7.7544
93888,qmof-238182d,3.39189,1.3411876030597194,2273.6811252313514,-1.070465,O,7.7513
93926,qmof-238182d,3.39189,1.3411876030597194,2273.6811252313514,-1.071196,O,7.7516
93964,qmof-238182d,3.39189,1.3411876030597194,2273.6811252313514,-1.148414,O,7.7541
94002,qmof-238182d,3.39189,1.3411876030597194,2273.6811252313514,-1.148845,O,8.3385
94040,qmof-238182d,3.39189,1.3411876030597194,2273.6811252313514,-1.147895,O,8.3444
94078,qmof-238182d,3.39189,1.3411876030597194,2273.6811252313514,-1.147752,O,8.345
94116,qmof-238182d,3.39189,1.3411876030597194,2273.6811252313514,0.422846,O,8.345
94154,qmof-244f5c8,4.55004,0.834185425807945,5044.164048296905,2.372894,Zr,3.247
94192,qmof-244f5c8,4.55004,0.834185425807945,5044.164048296905,2.372887,Zr,3.247
94230,qmof-244f5c8,4.55004,0.834185425807945,5044.164048296905,2.372921,Zr,3.247
94268,qmof-244f5c8,4.55004,0.834185425807945,5044.164048296905,2.372988,Zr,3.247
94306,qmof-244f5c8,4.55004,0.834185425807945,5044.164048296905,2.372994,Zr,3.2469
94344,qmof-244f5c8,4.55004,0.834185425807945,5044.164048296905,-0.616081,Zr,3.2469
94382,qmof-244f5c8,4.55004,0.834185425807945,5044.164048296905,-0.616139,O,8.1586
94420,qmof-244f5c8,4.55004,0.834185425807945,5044.164048296905,-0.616081,O,8.1586
94458,qmof-244f5c8,4.55004,0.834185425807945,5044.164048296905,-0.616144,O,8.1586
94496,qmof-244f5c8,4.55004,0.834185425807945,5044.164048296905,-0.616159,O,8.1586
94534,qmof-244f5c8,4.55004,0.834185425807945,5044.164048296905,-0.616184,O,8.1585
94572,qmof-244f5c8,4.55004,0.834185425807945,5044.164048296905,-0.616048,O,8.1585
94610,qmof-244f5c8,4.55004,0.834185425807945,5044.164048296905,-0.616055,O,8.1585
94648,qmof-244f5c8,4.55004,0.834185425807945,5044.164048296905,-0.616107,O,8.1586
94686,qmof-244f5c8,4.55004,0.834185425807945,5044.164048296905,-0.616127,O,8.1586
94724,qmof-244f5c8,4.55004,0.834185425807945,5044.164048296905,-0.61615,O,8.1587
94762,qmof-244f5c8,4.55004,0.834185425807945,5044.164048296905,-0.61616,O,8.1587
94800,qmof-244f5c8,4.55004,0.834185425807945,5044.164048296905,-0.618454,O,8.1587
94838,qmof-244f5c8,4.55004,0.834185425807945,5044.164048296905,-0.618444,O,8.1613
94876,qmof-244f5c8,4.55004,0.834185425807945,5044.164048296905,-0.618425,O,8.1613
94914,qmof-244f5c8,4.55004,0.834185425807945,5044.164048296905,-0.618356,O,8.1613
94952,qmof-244f5c8,4.55004,0.834185425807945,5044.164048296905,-0.618428,O,8.1613
94990,qmof-244f5c8,4.55004,0.834185425807945,5044.164048296905,-0.618431,O,8.1614
95028,qmof-244f5c8,4.55004,0.834185425807945,5044.164048296905,-0.618424,O,8.1613
95066,qmof-244f5c8,4.55004,0.834185425807945,5044.164048296905,-0.618427,O,8.1613
95104,qmof-244f5c8,4.55004,0.834185425807945,5044.164048296905,-0.618412,O,8.1614
